Hour,Temperature,Humidity,Wind_speed,Visibility,Dew_point,Solar_radiation,Rainfall,Day_of_week,Month,Is_holiday,Bike_rentals,High_demand
18,20.70890510693167,74,0.4981734670821448,1847.4055772596241,17.288489453676227,10.559537551360384,0.4254051915115442,0,7,0,2594,1
19,26.355656401805987,77,1.9651323982046287,2523.4558972440695,9.780301647157826,111.9973772375643,1.4889852745266692,1,8,0,1486,1
20,24.540017634932024,26,1.695431593007745,1832.3779590659867,-0.6904258155958347,0.7789911062306755,0.3044299423334061,2,9,0,1858,1
21,21.51391251305798,76,0.40873780133903187,1329.4676433492157,5.936993729198811,64.49152227596718,0.3983785219217451,3,10,0,1694,1
22,11.847307553596544,31,0.12287248405749311,2371.8258877700864,6.889789170113865,21.41861670645189,0.11418345380726676,4,11,0,1059,0
23,22.589692204932675,35,1.8544977053136842,1897.5616680676414,-2.5132445581654537,98.71840807194361,2.7345474117002473,5,12,1,1452,1
0,7.271747854624282,99,2.8852407598432426,2015.6979327663882,1.9249009872566307,388.3429384253745,0.34390449632625686,6,1,0,1526,1
1,12.631813932599911,62,1.4821611815681837,2803.789153199755,3.353864050582624,62.437309146932286,0.7352668190966605,0,2,0,1397,0
2,10.146364521708964,96,0.514364255753828,1989.7197213247464,17.844958660520945,170.09955527212048,0.4964836901750626,1,3,0,1593,1
3,15.818741393863226,26,2.1963566258566187,2144.5918365593625,-11.645924203127827,70.88380142578731,3.2170804521023793,2,4,0,1636,1
4,38.146585666735085,70,0.16699307154142984,1410.5382543508374,14.646547365728345,68.48616626679224,0.4080421823209485,3,5,0,1259,0
5,-3.6726519259174815,92,1.1661966818636078,1890.16527382452,-2.494361879675062,266.53283142952216,1.5075395796226914,4,6,0,1120,0
6,21.862601903745134,51,0.35673897319889397,2304.7630226043007,-5.976633498156913,220.69646771968058,1.9338956949396335,5,7,0,1607,1
7,-1.1271587118965165,94,0.40780728977822406,1222.313133079379,14.439537040307712,154.0847292716759,0.5720035712613916,6,8,0,1386,0
8,10.280681342105666,27,0.4520302134673321,2100.4225465578547,10.855184553875048,35.13402747897667,0.4750914534252268,0,9,0,1623,1
9,25.88950596967366,91,0.9778251461834561,2050.395536322403,15.03614961904952,78.74763562988142,1.3773180527206497,1,10,0,1421,0
10,15.642800190954627,64,0.10500954137404687,2020.6437277937198,11.405615580364614,25.347033626006276,2.4406522458583106,2,11,0,1735,1
11,4.222552220706939,78,1.0143095422915185,2518.5794493291214,21.478760013899215,58.68371722966953,1.4062184667289939,3,12,0,1217,0
12,7.846962907400318,23,1.4336811182721734,2167.219257424261,9.469790695555883,66.20615169138732,0.2576397180037077,4,1,0,1271,0
13,21.795977489346757,86,1.3205635662165136,2739.035949178222,3.748180991014732,178.16509736716876,2.192007934647325,5,2,0,1996,1
14,7.696333682828634,48,0.9650727959487726,1503.205242202982,7.7434110185707405,226.36371605515885,0.49033968004384965,6,3,0,1192,0
15,17.164585895819748,48,3.6545238759782963,2067.962283609174,14.947753026767709,53.54941765731175,0.8585630356929412,0,4,0,1846,1
16,15.455718399038139,47,0.31407195892211287,2042.2333931949738,-1.235002602080936,1.7863043480275367,1.7804375208153158,1,5,0,2077,1
17,8.48399652394183,96,1.4092121423115367,1465.37275312246,-0.21510866025104658,197.88640931551294,0.20874122378720497,2,6,0,1869,1
18,36.439440893253256,98,0.1280989709773141,2478.147501045673,2.528319883216741,19.149794556122643,1.5348414038509461,3,7,0,1809,1
19,21.33919022318011,63,0.14762826208784324,3000.0,-11.836662390122658,97.25488672668386,0.9067434473586904,4,8,0,2041,1
20,-5.251425866576071,23,1.7060021508484982,1991.4969627580845,6.1046272673403745,2.528796272108078,2.2381244670240514,5,9,1,1198,0
21,16.864543147694278,28,1.6695063988829757,2252.5105441368833,-10.08902963160821,51.000342063524826,0.18870637867000123,6,10,0,1453,1
22,8.38213535231612,24,4.208017934861908,2042.2592379076636,5.424474503460952,426.58663988032987,0.5459041385513244,0,11,0,1303,0
23,23.52433334796224,75,1.6323192721278295,1643.207665046412,11.922318049081998,10.613148066810384,1.7888223440074151,1,12,0,1717,1
0,7.074792615672994,69,6.427329870575044,1089.6198610989918,1.1849883148493148,55.111503790951176,0.019419038401702882,2,1,0,1214,0
1,13.85263558533101,94,0.09984078691583852,1647.1132584523175,18.416926961494966,36.694168154588375,0.11901032608061952,3,2,0,1418,0
2,20.04987278980457,34,0.2062985573367592,1304.0208095241344,-6.6840071953479026,235.48064324955865,4.663351650149281,4,3,0,1331,0
3,23.657551941701215,51,0.09013252232001011,2852.051039029559,14.53008545305466,203.51575754336056,0.32905168715297606,5,4,0,2045,1
4,2.9970359294422373,47,0.40981383422204104,1942.4451530383803,10.401096451255366,27.141347373477615,3.7108467265020395,6,5,0,1288,0
5,11.654987641590516,41,1.5585874382785216,1827.0403354764146,-8.728265986485512,8.46735159725916,0.20154297146153882,0,6,0,1198,0
6,10.250546888390438,36,2.0745011369763393,2444.576912393903,26.68635439232426,98.65479578413246,0.4479986336613683,1,7,0,1181,0
7,8.466707674262882,78,0.09331371426792875,1439.124448572056,4.4900377159682705,41.00285727172178,1.3978385172324381,2,8,0,1668,1
8,32.65454240281097,90,5.836464601468577,1616.5679809977237,-2.0198721772450536,111.49989921354597,1.0722968196847675,3,9,0,1888,1
9,19.049817109609556,76,3.6924149635517485,2034.0361346243105,-6.256697558272135,3.2646914304974537,0.8701765256722012,4,10,0,2114,1
10,2.3911604566495477,45,0.7036946091209195,2514.3844957117403,3.2398557787226077,14.317688712131638,0.7548080877202507,5,11,0,1231,0
11,24.17861947054776,44,0.16065847959723786,2250.842522584394,3.980745020880322,115.95484509710434,1.8543187897303464,6,12,0,1670,1
12,36.22156197012633,29,0.3723870621674786,2124.162571257941,5.821164228317316,23.872767453452575,0.2678122092896987,0,1,0,1569,1
13,25.324652605511467,64,0.27151210498967454,2039.0588676180082,2.6176307502083187,194.90287371368552,0.5842406281170194,1,2,0,1129,0
14,-0.19369965954013324,30,0.2631438371228678,2200.1179277633873,10.065802480920748,6.03774705528436,0.16895405191601368,2,3,0,1211,0
15,10.157659271337486,96,1.4619543472751453,2100.8264525646273,1.8989613386940292,24.268574057892558,0.906195846446494,3,4,0,1486,1
16,27.669111491866225,72,0.5643212010594189,1485.0138626115322,-10.479712937923768,654.32847393597,0.2884082350724762,4,5,0,1235,0
17,7.923305343812192,91,0.8867692519376058,2023.0396108165758,3.8051080348028705,56.7530203992452,0.40622849592959476,5,6,0,1835,1
18,19.438194281462284,87,9.113776184457235,1463.1556705411238,-13.939821226986226,121.39075359010734,0.6372409039389331,6,7,0,1913,1
19,22.746340534293367,47,2.3060160376435577,2040.5412714504118,7.830165047131116,20.170384424629052,0.027135444221179163,0,8,0,2078,1
20,5.73069528421917,94,5.951101281159521,1759.6760292558793,-2.834401842261083,94.1272019527604,0.09644255020667944,1,9,0,1511,1
21,14.404746439381999,84,0.30760011101690216,3000.0,6.306882839326404,129.5014358378103,1.1581369067180343,2,10,0,1059,0
22,-10.0,68,0.9629850688540578,1980.0528081241441,15.512599852196834,37.75726972148743,0.5603134975338048,3,11,1,1172,0
23,4.756123586657102,66,1.6181569782139775,1297.8802168692055,-2.589989562144001,176.54902190673394,2.0009277955024376,4,12,0,1204,0
0,12.474318486068396,71,0.15972791472624923,1932.9098946615377,13.490050068096943,92.48713868043069,1.1863686823129385,5,1,0,985,0
1,2.522168180351505,73,0.00839247104463667,2259.679372818944,1.5328834665107745,49.28596651446691,0.00813393256759137,6,2,0,1139,0
2,31.32411303931635,79,2.219959308891726,2836.681973076262,19.02555841652468,81.56366591864823,0.958969477129099,0,3,0,1222,0
3,0.6985862203936737,76,2.05343655321216,1705.2738000306408,2.078779094414293,85.98178872067675,0.09841233919476133,1,4,0,1223,0
4,10.599555133030162,66,1.0579412054399708,1208.7860129881801,-1.723943884053531,18.096482879838604,1.5183784805918876,2,5,0,1422,0
5,16.307405772860914,50,1.345293813085144,2408.4185057154905,10.497907603162307,51.53899743621062,4.7685940281490335,3,6,0,1889,1
6,29.412732890661154,65,1.0738019691807457,1309.7006470501744,1.5136821630109125,42.07268604696156,0.7575764687122142,4,7,0,1019,0
7,0.6413784882056071,45,0.04859572296171013,1781.9222792462574,-1.7315961130320678,51.23312943511335,1.1481581639267602,5,8,0,1605,1
8,26.631637521549596,24,0.8170544017175703,1871.189757244503,1.1772811943696708,143.17545474629114,0.2709090767795781,6,9,0,1745,1
9,15.102330610195871,71,0.3897980582094168,1965.183273349946,4.643147742535989,65.88199739237587,0.5755379266761502,0,10,0,2405,1
10,5.18491348952049,94,0.20722229139925516,2344.582228537168,15.737441049958832,281.8693868717216,1.9386042280637104,1,11,0,1308,0
11,19.62103474263271,73,6.280149339327966,1658.1828588568062,-10.472701963676617,34.768180847446885,0.18322950615075365,2,12,0,1769,1
12,16.990596955734702,52,1.829382648428364,1863.1353739166198,5.184645271603365,53.73468534948004,0.30861376053198813,3,1,0,1842,1
13,8.997831228412053,69,2.608737875791016,1992.8648235253058,9.999228757232345,154.62603661232734,0.5895688675971641,4,2,0,1336,0
14,15.698020849900189,57,0.7577351876481495,2074.7989787593942,6.547588599934369,78.97122527180758,1.2456593802807454,5,3,0,1497,1
15,11.146864031382398,46,0.9989378105342606,2048.9135873539612,15.478921355468273,79.19252888167637,0.47141895802423583,6,4,0,1244,0
16,16.13517345251248,34,0.5407952756893024,2218.0028876112897,4.405237361931806,5.481545096311449,2.6273777195425527,0,5,0,1935,1
17,21.621306745210468,80,0.20398941927636227,2421.9197548208685,3.5235884625124387,50.849444760055576,0.0992205718267934,1,6,0,2079,1
18,30.860168161453522,40,0.3945414110476706,2196.317057825484,9.738636376106747,31.571636321088825,0.4633127790612835,2,7,0,1633,1
19,2.6218450117315086,65,3.1941695086596855,2226.7927617546093,5.794510519610797,731.5908242813281,1.2342743727876062,3,8,0,1536,1
20,36.330333746562665,88,2.263588368822698,1208.8884166267612,1.876730093756232,36.86825628995074,0.2561663069100271,4,9,1,741,0
21,-4.5208779952250175,25,1.583412318337563,2025.1138495828402,9.129152316691037,215.84547476856017,1.0683153149509355,5,10,0,1192,0
22,13.482149049644168,57,1.2890564349149425,2239.7537740008042,-0.22022634573316147,112.77334279731264,0.17938621898912596,6,11,0,1277,0
23,20.883172064845766,81,5.113259498215055,2364.4705972852253,0.11058278384538323,41.6904907595225,0.057608228374301296,0,12,1,1619,1
0,17.809918677350325,81,0.15103165911722172,1653.8246128831029,0.7760478258750911,78.42418903790573,0.12898826171693767,1,1,0,1481,1
1,8.773004801794063,97,0.6586777563207812,1670.4803625556774,15.824553281331259,183.59363347224044,2.659042676759136,2,2,0,960,0
2,12.918777496427248,93,0.8613746215431589,1712.9496623582008,-15.0,214.87341554928463,0.8024061362468577,3,3,0,1345,0
3,10.069990653411672,65,3.0504307866758915,2268.2069499456716,8.16479067810354,17.48223959290446,1.5913317010795407,4,4,0,1569,1
4,9.106352430557884,32,9.789607031668986,2516.940527462104,5.2741745136017775,41.48688972728311,0.40444737752924165,5,5,0,1489,1
5,23.496020970210246,22,0.550638982756573,1796.2699463541992,-8.446963673904962,40.8303903999419,0.8981037420701987,6,6,0,1422,0
6,18.570154859650472,25,4.147831022890391,2453.9811568135246,7.477814233088018,4.295426210032609,0.6831020694559762,0,7,0,1874,1
7,8.070904047393459,27,3.551253729785318,2061.739904582297,8.806015934652256,91.18948077518294,2.9139303646865558,1,8,0,1400,0
8,23.995998754332508,63,0.5089005595057107,1937.8571114187819,9.7171138508592,192.97812921357584,1.3766396622946748,2,9,0,1961,1
9,18.072995208766095,52,1.019427751304753,1894.3078850910156,-15.0,48.05783657255659,1.3113450885173779,3,10,0,1987,1
10,23.1286211883896,94,1.0541568738232674,2373.3056823010784,15.931115294835507,134.72119074631556,0.04746197950331166,4,11,0,1863,1
11,21.29628841923612,96,7.653587712928802,2162.788908393535,-0.901893637478727,98.80564090381144,0.7977738966338657,5,12,0,1889,1
12,6.710049890779278,69,0.399078430580872,3000.0,10.492541974025409,47.1042145105505,0.6292178209895157,6,1,0,1191,0
13,9.398189598030305,30,3.2104732116383348,1573.8876785013379,10.928590245458288,15.20559746624588,2.628900814560824,0,2,0,1120,0
14,22.47293605123262,47,0.8135100218697903,2259.050851014988,-2.0135766849543435,123.5545527676734,0.2975196204270803,1,3,0,1806,1
15,21.103702654334647,89,2.6251240590719855,1735.3994950942435,10.283679618812403,192.80271892095607,0.31448262468449834,2,4,0,1821,1
16,14.790984060358518,60,1.0894922970904337,1565.3565065056782,1.9160540727011344,115.78990004152541,0.5299171270693339,3,5,0,1435,0
17,16.17327383308782,35,1.7272056955616404,1994.566431482514,-11.571017434705258,1.8040234937848267,0.2788805377223358,4,6,1,1854,1
18,27.776648957884248,87,3.5748789078052865,2068.676239703518,14.341935404222232,24.364336193472766,0.1383244814973223,5,7,0,1620,1
19,9.0842861116417,67,3.2609713920670957,3000.0,-1.2003597041299185,7.201169306511056,1.947815890382911,6,8,0,1357,0
20,20.47097381170038,75,4.026157124852698,1907.9270921583989,-1.8359477019044341,84.4868379644809,0.8170712135101466,0,9,0,1684,1
21,12.97807347566106,83,0.12293677172784434,1434.9106352576582,1.775473055706223,141.25466726542274,1.9758942453984212,1,10,0,1109,0
22,12.823187967727797,78,2.3556392854516455,2136.505358747193,7.177893802619105,11.71848000872121,1.778654310598473,2,11,0,1158,0
23,25.9877685198719,81,0.30161642322359905,962.6799812268159,4.541836713423182,182.2246433345719,0.33134470163164803,3,12,0,1039,0
0,23.2541634898803,95,1.0750873464017279,1954.0216086978671,9.384535397657363,81.08254230971566,0.7934923924039363,4,1,0,1398,0
1,23.135096360006386,30,1.5907515009003133,2008.0126411475803,-5.715914932229271,117.1083025665551,0.08688524247954388,5,2,0,1298,0
2,28.054788071543292,37,1.0308037736291078,2397.3001914726055,-0.9390909634458771,355.44131999113205,2.468071763420104,6,3,0,1123,0
3,15.21003841632759,38,1.4663209868152987,2486.8111247139236,4.0720234214277315,8.73907088334362,0.517955506185566,0,4,0,1623,1
4,21.819529712949638,74,11.325075007210891,1748.2151905461412,20.183098341269645,231.4900851341947,0.5003410856088397,1,5,1,1567,1
5,11.89733243406544,45,0.29055406667915096,1924.6929926850335,4.089499692689936,13.479241136015908,0.3606189550756676,2,6,0,1472,1
6,18.241663524884423,25,2.250668597004573,1616.9395846946645,13.681778109293052,49.91586263647959,0.6174160523283838,3,7,0,1525,1
7,13.698569456323154,23,1.0083653620495725,1435.968722596153,5.308441350274542,190.6757586606739,0.29003067699282903,4,8,1,1889,1
8,15.969959649927182,48,0.2854552087000837,2154.9473896903173,1.1307309004994521,236.71688070233944,0.4697672936500799,5,9,0,2432,1
9,20.951570254369138,78,0.34570132734730624,1363.2072257017003,3.026204607084476,70.59724205682403,1.6091731904004793,6,10,0,1675,1
10,6.817793167665275,36,5.962598120437668,1792.6865497140684,3.6526423037689506,90.16598823408486,1.7973078546012016,0,11,0,1182,0
11,35.92387275685461,62,4.233896354690996,1502.4130200503814,9.829165911685909,123.15061745954117,0.36266783352377496,1,12,0,1124,0
12,4.93982618500298,99,4.751214149805556,2274.84159314513,15.996890140612436,178.83174106306717,0.6330204342917521,2,1,0,621,0
13,2.8581138721226793,85,9.543105097269025,2900.7150496332442,7.877446781490569,12.955208576440274,2.0700440470187935,3,2,0,877,0
14,26.581108735000676,53,0.46718437237191945,1349.2060085983344,14.496621429934043,166.1096053523945,0.05411129472839889,4,3,0,1366,0
15,22.91662693962936,27,0.8783726749397677,1073.4907585512155,-2.7183179010374845,65.63836193326907,2.1995318951098723,5,4,0,2048,1
16,21.24119817052155,32,2.2125976889339727,1937.5565573249662,1.6829559294877554,59.89711438495012,0.2474161949709304,6,5,0,1892,1
17,21.2834550926428,27,1.3225318240263813,2007.8488979788792,-0.7944202736613342,55.14735917578625,1.1348798087407386,0,6,0,2150,1
18,14.877532271530853,84,1.0839087133403467,2109.329653378649,7.51555672699882,71.17421712447666,0.8735945660337003,1,7,0,1590,1
19,6.027456285141685,62,0.8857460287055204,1776.8397423828276,2.12833291856469,290.13416690586234,0.8050641387666639,2,8,0,1930,1
20,15.758045581937264,58,1.8017238997760014,1899.680350587284,10.838183496273563,79.45240255633385,1.9615534431183714,3,9,0,2089,1
21,8.228382884878883,78,1.7141267769584942,2183.7552052703013,-2.448013693059532,306.13922395561616,0.10710886940977159,4,10,0,1101,0
22,24.751197334177512,63,0.35218082328368844,2520.2154463224197,5.344247786570252,19.880481915608485,0.4262210684301255,5,11,0,1312,0
23,13.529426184978613,28,1.276332769311519,1022.4756148408586,10.494863288098049,128.78472115999733,0.7727376076081106,6,12,0,767,0
0,6.7450280320748845,56,1.6125053389743549,1815.5302804842688,-11.522422200324883,167.25882700965596,1.6675377607634994,0,1,0,1432,0
1,11.786141583470066,93,1.6892751848263605,2106.9043969705317,21.973050458641627,113.67155801343796,0.24391157580622266,1,2,0,1204,0
2,19.129314542756244,55,0.4717160599164801,1541.011947694632,2.7347849209609945,93.37479264270432,1.6241954784892627,2,3,0,1703,1
3,9.362754471960253,47,2.7116963113171613,2865.5848158836498,-11.200319309409384,83.1978952176308,0.51022327603704,3,4,0,855,0
4,6.777796044335686,61,0.051044057304785444,1682.2950598856314,6.264751188614288,197.2781345539315,0.20938101156020247,4,5,1,1059,0
5,17.436872114919122,62,0.8764886141589814,1979.3536564963586,5.267547743785207,172.39882878218225,1.4229020833542367,5,6,0,1618,1
6,17.449665711087228,61,3.030189568652909,2278.0110484211455,4.344844963420056,13.043757904006117,0.09529897148914086,6,7,1,1761,1
7,9.930568246288702,85,1.6597349437534448,1704.3576055990527,12.929528903413331,188.77484157461893,0.7231268619541084,0,8,1,1515,1
